1,97.53477698,104.0194144,108.3416498,108.4652926,111.0568598,113.6947017,116.6027575,118.8283831,121.6044859,122.4282977,0,0.768700244,1.754623439,3.156057255,4.063784156,4.989963142,5.895772535,6.811410373,7.991996875,9,6.14265478,10.95937166,16.02418719,24.23596975,26.79030517,29.42768833,32.75261292,35.10110689,37.78331649,37.05170454,-1.062501123
2,92.28038313,94.94423237,98.35575448,99.29670026,101.9998462,104.6836713,102.772706,106.062544,105.6423461,108.2600059,0,1.032134552,2.246700928,2.898244288,4.141193597,4.826992766,5.783260924,6.960874262,7.897827169,9,3.895392979,6.372374283,9.649711528,13.36460819,17.06782614,18.69016302,20.69358315,21.64502311,23.0564314,22.52160723,-2.694724383
3,98.17513637,104.1245609,102.5921213,105.2141976,107.0544707,106.7197879,107.9997318,107.0449963,106.3297638,108.5301629,0,1.131278598,1.957827214,2.88910297,3.96033916,5.043943931,5.79850941,7.154640017,8.039985155,9,8.429118743,16.94098845,20.52217132,25.12381839,31.19785284,34.98542231,38.04140245,41.07738331,44.0218388,44.67027848,-2.052949867
4,97.23519856,105.5270722,112.7291616,117.2420742,119.8664784,126.7195426,128.9544021,129.9133571,131.1490259,133.0635054,0,1.100515581,2.222442734,3.041222834,3.754899045,5.075683036,6.217395485,7.018971243,7.880097845,9,7.925616744,10.18711725,14.12443228,16.62308445,21.61853982,23.82567678,27.36132525,28.3827219,30.88060577,29.73013491,0.222996377
5,95.08207778,104.4620832,113.9940193,119.9487185,126.1895825,128.1487143,132.1555031,131.0847516,131.783926,132.9216922,0,0.802438619,2.112280887,3.14150051,3.865576117,4.842680124,6.214427142,7.090389996,7.925713713,9,11.92313736,14.2661298,19.14524916,23.34511271,28.45119768,29.60858494,33.42683031,35.60718814,36.97491275,36.52038851,-1.713810602
6,94.68029979,101.0336823,104.0842722,106.6019622,110.383757,110.7370844,112.4047963,111.2471877,112.5736349,114.6437551,0,1.184039181,1.836011684,2.808144112,4.121256353,5.060808574,6.222020369,6.938933864,8.174611992,9,3.116636205,8.013985265,10.45629741,13.31773098,16.69380216,20.56979245,20.23866007,21.95914904,23.40026671,25.1936181,-1.243950911
7,104.5801695,110.6510869,114.0358693,120.3554751,124.9227965,127.853012,133.9441969,134.7915041,137.1938542,140.5122095,0,1.09428182,1.756744797,2.770965133,4.012405518,4.90336819,5.757478023,7.056376758,8.015494393,9,11.09154549,15.04498625,16.25556928,19.37898044,22.33845033,24.55209342,27.43978452,28.85342205,30.10323819,30.34823713,-0.784205382
8,99.64922821,105.2020042,107.7222525,112.2348751,114.7431619,117.6496842,121.28999,123.1434608,126.6587354,129.6732505,0,1.009848772,1.953319099,2.94689425,4.042781549,4.956768569,5.979570681,6.964081912,7.759945741,9,7.572370214,13.57338129,15.13740937,19.3768253,20.74100151,23.03312904,25.05112552,25.48564712,29.96926271,28.00323032,-0.956600484
9,100.0120217,104.1149913,106.2327832,108.2065404,112.1286145,112.8039974,112.700164,115.6867844,114.921875,115.3120802,0,0.933423042,1.984417899,2.772922772,4.098617124,5.088660558,5.956639198,7.221327242,8.12979324,9,10.10231887,15.85463026,21.15001729,23.647304,30.65885434,34.19688992,35.64850124,40.72382672,41.26459388,42.12632165,-1.97081345
10,105.2611953,113.9845067,119.1469859,125.619733,129.5363449,131.1934087,132.7911221,131.3599312,132.9321705,132.0294211,0,1.124946878,2.176524595,3.012022048,4.079819876,4.815396344,6.121116211,6.972093584,7.982014021,9,15.65776918,19.36094776,25.30139356,28.99526431,34.07666906,35.81895609,39.46089938,41.99883092,43.61944331,44.65050035,0.0593741
11,99.6367582,106.5981089,114.9603065,117.5106586,124.4139098,126.2827469,131.0119765,132.3631215,136.3661154,139.2804223,0,0.769591272,2.229288529,3.107448636,4.133455034,4.815377916,6.157396145,6.817676755,8.018894828,9,12.38851962,16.76626074,23.42982977,27.26723803,31.0437472,34.11193572,37.32313552,38.19736685,41.52693604,41.77273807,0.554041653
12,104.8952823,111.3914515,117.0667006,122.2321862,127.2135713,131.0226709,132.4423769,131.2890835,132.1342942,136.2649881,0,0.750591576,2.053020863,3.039838242,3.884630248,5.098479123,5.945752051,7.091423498,7.949130289,9,7.171224397,10.15849786,17.64059005,20.40381962,26.48683959,28.84396983,31.34123856,31.38904797,32.01162471,35.42358566,1.104683616
13,100.6459423,107.3900843,111.8817877,116.1262006,122.8474885,126.2233173,127.6863334,130.9138072,131.7867146,136.3495927,0,1.077674535,1.986378117,2.872943439,4.247705882,4.968963476,6.239034918,6.754256156,7.958849913,9,10.30963862,16.59496646,20.25537975,24.21397034,31.15628341,32.52460062,35.48243887,37.88944685,38.75131809,38.89644785,-0.395640629
