1,52.76771566,58.60096414,59.89290211,67.98585369,74.49044681,78.04436536,78.33480126,78.90857024,79.86939937,82.05669541,0,0.998476154,1.75337078,2.980576726,4.077914478,5.130029954,5.891054395,7.131474702,7.859608146,9,-0.263679801,7.122372071,9.190811173,16.0062934,18.68697177,23.43842728,26.71774914,28.93988684,30.07391684,29.04264608,0.035620978,0.442914518,1.144508957
2,56.67351456,67.5908531,68.68201855,80.40340018,82.99611981,85.16674742,87.7666688,89.60845148,91.55187751,89.9106914,0,0.965263997,1.754512313,3.112371377,3.945615377,4.858959468,5.995520209,6.989915177,7.930089245,9,1.827185713,5.929047812,6.326537131,9.887651965,12.85735133,16.39337774,19.55846134,17.80508634,19.97481603,21.20644791,2.800613239,0.262011413,0.659748312
3,43.72747499,50.7752716,54.10029921,62.70507843,61.76567993,63.8960444,60.45146232,61.1783402,61.33543602,59.56269417,0,1.002032181,1.837331826,3.157474578,3.978102169,5.112056221,5.892290473,6.751558777,8.181354799,9,-0.037575615,3.132381666,7.469077826,12.26804039,14.21458819,18.83196876,18.48064012,20.69062139,23.12332405,22.6568394,1.513452789,0.622646263,-1.442293651
4,50.69750557,58.69327064,62.86429289,69.56675597,73.78065708,76.96826125,78.02204367,82.30838324,85.03493929,87.51820842,0,0.972605526,1.78299955,3.053110551,4.204097345,5.074779604,5.782638822,7.0710606,8.05281576,9,1.937283641,8.207875516,10.51092189,14.68732244,21.26702568,23.58234172,25.10102117,27.63238677,29.21972235,31.25957253,1.259119651,0.727694711,1.423464342
5,50.91221173,59.55073823,66.02972821,71.27085039,73.49851021,79.73487427,83.11186854,89.25627021,89.97458756,94.35696638,0,0.988893107,1.938093038,3.216733328,3.88297544,4.785836482,5.750107179,6.858410955,7.866960373,9,0.052784533,5.705386749,12.29092129,16.24284992,19.30849167,22.06997716,25.92410801,26.82256902,29.51551516,30.45795941,-1.269979695,-0.842364679,0.078161478
6,52.45057152,59.4210822,63.24654377,65.25694008,68.25156768,70.61512447,70.68133499,72.03650956,70.95417423,69.39317234,0,0.991957114,2.221651239,2.886318667,3.751208074,5.14658702,5.960754566,7.23035605,8.118059274,9,-1.301513538,4.574296137,10.02975626,11.99470381,13.97185939,18.31463757,19.29832557,22.32024939,23.99048795,25.25805711,0.967788421,1.234405731,0.465014192
7,49.58171948,55.01363802,62.11762562,70.67611991,78.04698985,77.37751794,77.83082018,80.26681542,82.06909922,84.43945255,0,0.792074097,1.877829262,3.023947847,4.004444681,4.798318769,5.876355118,6.909302542,8.158331079,9,-0.35262708,2.888630095,7.21822932,11.15139178,13.20245283,15.74892815,19.22517864,20.70652911,23.04692873,21.96085492,0.884208653,0.105237272,-0.287595481
8,51.88383338,61.03098796,63.19177503,67.51391161,73.94497772,81.73444578,83.25498051,83.96099219,85.74138949,89.46991434,0,1.176457854,1.888389198,2.785856134,3.948846809,4.911040427,6.178226813,7.103733233,7.880790685,9,-1.410223287,3.918866918,6.884582415,6.209949088,10.81766421,13.79398517,16.27701361,16.02939487,15.81765429,16.32771702,-1.171612687,1.231409259,0.067648362
9,51.13343634,59.09514564,69.65604653,71.31682957,75.01122,76.75401553,77.62301603,76.32243691,80.30973186,79.9555366,0,0.83745888,2.209282893,3.042572521,4.03367573,4.773004859,5.763925588,6.756380991,7.925841649,9,-0.370481941,5.166324548,12.75194966,15.00712501,17.0350611,19.64308285,21.46866064,24.63315271,27.46581528,27.08748273,0.037625094,0.398140419,0.157045904
10,54.59049747,60.28757098,65.83810427,70.44390815,75.9476091,75.69463838,79.32326603,80.11443852,83.67425536,82.86677345,0,0.771520431,2.004290813,2.904767958,4.088072388,4.862487708,5.926545869,6.810079841,8.088239072,9,1.932796174,6.10957328,10.16837041,12.43990675,17.12348231,17.92799254,23.67537047,22.20269281,25.45634059,26.35836413,-0.828514444,-0.115032608,-0.570332776
